Amazon Sale
index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
595,407-8925293-2306747,2022-07-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0372,J0372-SKD-L,Set,L,B09K3T3BV4,Shipped,1,INR,1099,Janipur,JAMMU & KASHMIR,180007,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
596,402-7386453-2621962,2022-10-04,Shipped,Amazon,Amazon.in,Expedited,J0157,J0157-DR-S,Western Dress,S,B0982ZDZ8K,Shipped,1,INR,588,Nagpur,MAHARASHTRA,440015,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
597,405-7939580-3974740,2022-08-09,Cancelled,Amazon,Amazon.in,Expedited,J0376,J0376-SKD-S,Set,S,B09QJ3BDVW,Unshipped,1,INR,999,GHAZIABAD,UTTAR PRADESH,201009,IN,,FALSE,,
598,402-1304000-3677964,2022-09-24,Shipped,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-M,kurta,M,B08XW581QN,Shipped,1,INR,487,HYDERABAD,TELANGANA,500006,IN,,FALSE,,
599,403-7294367-8346767,2022-01-15,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXXL,Set,3XL,B08CMV6SCJ,Shipped,1,INR,653,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
600,403-7294367-8346767,2022-11-26,Shipped,Amazon,Amazon.in,Expedited,NW004,NW004-TP-PJ-XXXL,Set,3XL,B0922T745K,Shipped,1,INR,496,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
601,406-3069661-8992322,2022-04-26,Shipped,Amazon,Amazon.in,Expedited,J0167,J0167-KR-S,kurta,S,B08QGPXDMY,Shipped,1,INR,319,KANPURKanpur,UTTAR PRADESH,208013,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
602,405-6917473-7822701,2022-05-25,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XXXL,Set,3XL,B09NDHQMKC,Cancelled,0,,,HYDERABAD,TELANGANA,500098,IN,,FALSE,,
603,405-2853362-9249968,2022-03-14,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,BENGALURU,KARNATAKA,560064,IN,,FALSE,,
604,408-5685967-2798764,2022-08-27,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,Shipped,1,INR,517,Hamirpur,UTTAR PRADESH,210504,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
605,407-1521483-6236364,2022-06-08,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Shipped,1,INR,597,CHENNAI,TAMIL NADU,600086,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
606,407-3192826-3199543,2022-12-13,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-L,Set,L,B09QJ484TV,Shipped,1,INR,1099,AMRITSAR,PUNJAB,143001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
607,405-6680529-6046716,2022-07-07,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-M,kurta,M,B091Q9Q34N,Shipped,1,INR,375,NEW DELHI,DELHI,110039,IN,,FALSE,,
608,407-3789221-2643524,2022-10-05,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXXL,kurta,3XL,B08BFVXK6N,Shipped,1,INR,517,COIMBATORE,TAMIL NADU,641037,IN,,FALSE,,
609,171-0201364-0214715,2022-12-20,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,Shipped,1,INR,692,PALI,RAJASTHAN,306401,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
610,404-5782230-8762723,2022-09-26,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,kurta,XXL,B08BFT4ZKX,Shipped,1,INR,486,BASSEIN,MAHARASHTRA,401201,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
611,404-2222453-6739538,2022-04-01,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-XXL,Set,XXL,B09RKDDLL2,Shipped,1,INR,696,BASSEIN,MAHARASHTRA,401201,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
612,408-7009060-8830716,2022-11-27,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,Shipped,1,INR,1115,THIRUVALLA,KERALA,689101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
613,402-3663529-2350713,2022-04-05,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,Shipped,1,INR,597,GORAKHPUR,UTTAR PRADESH,273004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
614,406-6439645-8186752,2022-11-16,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,Shipped,1,INR,1115,IMPHAL,MANIPUR,795113,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
615,407-1487637-6585969,2022-07-27,Cancelled,Amazon,Amazon.in,Expedited,JNE3470,JNE3470-KR-XS,kurta,XS,B08W9G1YSB,Unshipped,1,INR,329,VELLORE,TAMIL NADU,632004,IN,,FALSE,,
616,407-0632004-8093157,2022-06-13,Cancelled,Amazon,Amazon.in,Expedited,JNE3619,JNE3619-KR-XS,kurta,XS,B091Q8BKLW,Unshipped,1,INR,318,VELLORE,TAMIL NADU,632004,IN,,FALSE,,
617,402-9211704-8331565,2022-09-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3273,JNE3273-KR-XXL,kurta,XXL,B07R5X9V7R,Shipped,1,INR,499,AMBASAMUDRAM,TAMIL NADU,627401,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
618,402-3020801-9225151,2022-05-16,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Unshipped,1,INR,597,Pathanamthitta,KERALA,689698,IN,,FALSE,,
619,403-3917470-4280308,2022-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3518,JNE3518-KR-XL,kurta,XL,B08XW66LTH,Shipped,1,INR,487,Chennai,TAMIL NADU,600002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
620,403-3917470-4280308,2022-10-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XL,kurta,XL,B08B3YSLXV,Shipped,1,INR,363,Chennai,TAMIL NADU,600002,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
621,171-2628906-0061939,2022-03-02,Shipped,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-XXXL,kurta,3XL,B099NMKP4M,Shipped,1,INR,459,NEW DELHI,DELHI,110092,IN,,FALSE,,
622,406-3009249-7653118,2022-06-17,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XS,kurta,XS,B08BFCPV5R,Shipped,1,INR,486,Vizianagaram,ANDHRA PRADESH,535002,IN,,FALSE,,
623,171-6395980-8828309,2022-04-03,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,Shipped,1,INR,568,CHITTOOR district,ANDHRA PRADESH,517113,IN,,FALSE,,
624,404-1435490-1121140,2022-05-17,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-XXL,kurta,XXL,B08YZ138QZ,Shipped,1,INR,562,BENGALURU,KARNATAKA,560078,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
625,402-7913336-9467565,2022-05-19,Shipped,Amazon,Amazon.in,Expedited,SET380,SET380-KR-NP-L,Set,L,B09QJ3T2Z4,Shipped,1,INR,995,RAE BARELI,UTTAR PRADESH,229001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
626,408-7264030-5002700,2022-07-09,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Unshipped,1,INR,1112,Benipur,BIHAR,847201,IN,,FALSE,,
627,408-9019983-8862750,2022-02-03,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXXL,Set,3XL,B09NQ51MPV,Shipped,1,INR,635,NEW DELHI,DELHI,110092,IN,,FALSE,,
628,405-1990663-9192363,2022-10-31,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399,KHATIMA,UTTARAKHAND,262308,IN,,FALSE,,
629,403-5876876-0701925,2022-10-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,Shipped,1,INR,363,ERODE,TAMIL NADU,638005,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
630,405-1437048-4974713,2022-08-11,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,Cancelled,0,,,BOKARO STEEL CITY,JHARKHAND,827012,IN,,FALSE,,
631,402-9348518-5984354,2022-09-08,Cancelled,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-XXXL,kurta,3XL,B08XVRKF6V,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,,FALSE,,
632,402-9348518-5984354,2022-10-18,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XXL,kurta,XXL,B08B3XF5MH,Cancelled,0,,,JAIPUR,RAJASTHAN,303905,IN,,FALSE,,
633,406-8892825-4377127,2022-04-01,Cancelled,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Cancelled,0,,,GURUGRAM,HARYANA,122002,IN,,FALSE,,
634,406-7955475-7819507,2022-09-29,Shipped,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Shipped,1,INR,458,BENGALURU,KARNATAKA,560076,IN,,FALSE,,
635,405-6675358-3715504,2022-10-19,Shipped,Amazon,Amazon.in,Expedited,SET114,SET114-KR-PP-XS,Set,XS,B0822T4BP8,Shipped,1,INR,597,Ulhasnagar,MAHARASHTRA,421001,IN,,FALSE,,
636,171-7920358-6691543,2022-10-23,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,Shipped,1,INR,597,BENGALURU,KARNATAKA,560100,IN,,FALSE,,
637,406-7722012-4093964,2022-11-29,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0385,J0385-KR-M,kurta,M,B09YYNG98D,Shipped,1,INR,1249,INDORE,MADHYA PRADESH,452010,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,VPC-44571-41445473 Coupon,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
638,408-7616878-8551517,2022-08-08,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-L,Set,L,B09RKDW3QG,Shipped,1,INR,801,HALWARA,PUNJAB,141106,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
639,408-8068196-8707526,2022-08-03,Cancelled,Amazon,Amazon.in,Standard,JNE3437,JNE3437-KR-XXL,kurta,XXL,B085HJXJ3M,Cancelled,0,,,THANE,MAHARASHTRA,401101,IN,,FALSE,,
640,407-2512537-5717124,2022-07-07,Shipped,Amazon,Amazon.in,Expedited,JNE3065,JNE3065-KR-XXL,kurta,XXL,B07HWXSD8R,Shipped,1,INR,393,BENGALURU,KARNATAKA,560056,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
641,406-3257301-5556318,2022-10-30,Shipped,Amazon,Amazon.in,Expedited,J0343,J0343-DR-XXL,Western Dress,XXL,B09831TPR5,Shipped,1,INR,744,"Neelakudi, Thiruvarur",TAMIL NADU,610005,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
642,402-7784273-3159533,2022-11-27,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,Shipped,1,INR,540,JAIPUR,RAJASTHAN,302021,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
643,403-9745522-7408318,2022-05-09,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-L,Set,L,B0894Y4PNG,Shipped,1,INR,696,CUTTACK,ODISHA,753009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
644,405-7523500-6097912,2022-08-10,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-XL,Top,XL,B0986ZC1YG,Shipped,1,INR,512,KOLKATA,WEST BENGAL,700032,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
645,171-0947491-1860302,2022-03-04,Shipped,Amazon,Amazon.in,Expedited,J0236,J0236-SKD-XXL,Set,XXL,B08ZYQ716N,Shipped,1,INR,922,MUMBAI,MAHARASHTRA,400078,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
646,407-9614308-2636322,2022-05-10,Shipped,Amazon,Amazon.in,Expedited,J0126,J0126-SKD-XXXL,Set,3XL,B08V1CRLTV,Shipped,1,INR,818,VIJAYAWADA,ANDHRA PRADESH,520015,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
647,171-6153595-4758722,2022-10-06,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,2,INR,2224,VASAI VIRAR,MAHARASHTRA,401209,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
648,402-0721169-8180327,2022-11-13,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XL,Set,XL,B08XNJ8P3S,Shipped,1,INR,1112,KOLKATA,WEST BENGAL,700089,IN,,FALSE,,
649,406-9129776-9779513,2022-07-02,Shipped,Amazon,Amazon.in,Expedited,SET171,SET171-KR-NP-M,Set,M,B0822S4MPB,Shipped,1,INR,792,SHIMLA,HIMACHAL PRADESH,171009,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
650,406-4276465-0364334,2022-07-19,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Set,XXL,B08YNK9K8F,Shipped,1,INR,824,NEW DELHI,DELHI,110085,IN,,FALSE,,
651,402-8123545-4535558,2022-10-08,Cancelled,Merchant,Amazon.in,Standard,JNE3365,JNE3365-KR-1052-A-XXXL,kurta,3XL,B07WP5HGBG,,0,INR,358.1,COIMBATORE,TAMIL NADU,641062,IN,,FALSE,Easy Ship,
652,408-0987613-5525924,2022-10-01,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Cancelled,0,,,DARBHANGA,BIHAR,846003,IN,,FALSE,,
653,406-0038568-0852338,2022-08-02,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,INR,759,BURDWAN,WEST BENGAL,713101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
654,403-5684700-6277902,2022-05-29,Shipped,Amazon,Amazon.in,Expedited,J0341,J0341-DR-S,Western Dress,S,B099NR7612,Shipped,1,INR,744,HYDERABAD,TELANGANA,500055,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
